symbol	S1	S3	S4	S7	S8	S9	S6	R1	R3	R4	R6	R7	R9	R5	avgCounts	foldChange	log2FoldChange	pvalue	padj	log10padj	Tier
ELP3	119.736420142231	210.674045082864	162.425499692223	163.664938446693	188.432850471299	145.087880780925	152.284814610565	248.591448520758	333.053481770797	272.858538466249	119.81823118961	196.885509506872	380.993169888858	256.680377453925	210.799086144562	1.58158643150272	0.661372399290719	0.008011100985798	0.115127617491378	0.938820482752624	NonDEG
ADAM8	183.345470700918	111.91022800434	32.497296503324	76.2454835231156	180.823262326643	109.141915757877	117.252302751376	107.065944901541	30.6311008473566	86.8995700268659	38.6732002981356	51.2395339077451	32.8976987346568	45.1411152692761	85.9831516823693	0.480936082690039	-1.05608292503651	0.008037646951941	0.115355711300966	0.937960898541322	NonDEG
C10orf54	476.767760109172	250.670143771605	203.464852960878	165.570705336184	300.545743867639	530.534950300462	449.219289126582	182.848080480262	124.581466933429	397.09115317663	102.325500160946	148.684271044559	155.187632645958	146.060029458854	259.539398526654	0.527588840295285	-0.922514046258718	0.008099179829441	0.1154795380856	0.937494961951657	NonDEG
ILK	1208.36442185074	666.623683189243	1016.45108575537	807.823027484557	997.984105476906	1327.93801084996	728.604146301104	760.356336998765	490.202691650868	418.342882718025	785.969445977005	828.178543612656	465.120051621727	675.220834051093	798.369947681287	0.654638199453075	-0.611230305896696	0.008062660444872	0.1154795380856	0.937494961951657	NonDEG
PSAP	19668.356300957	19409.7556165934	19604.881082121	21559.711438761	11014.0846833598	19226.5823743526	10880.0343641583	7448.66368814154	10154.3341002694	13002.9990408225	11053.0226248532	11305.1354153931	11301.8947269697	16336.1019671857	14426.111244567	0.663953823087053	-0.59084518692945	0.008073987319337	0.1154795380856	0.937494961951657	NonDEG
Sep-11	789.553242939726	261.393346117893	857.629773813427	448.60110304165	604.594730648484	524.109179488202	443.794715876869	319.725089431556	178.236217220994	172.795842875251	304.552886073107	663.338155540631	195.211331835098	276.694350700906	431.444997543128	0.536165743262117	-0.899249049391329	0.00809771835002	0.1154795380856	0.937494961951657	NonDEG
PPP1CC	435.275220619002	558.038483140594	546.574837695649	573.350737044506	321.553653144223	321.986522800837	602.455848532381	396.606659608117	628.890001435653	1636.18012599577	704.879271621687	522.489012386299	1249.37393298644	795.688426809153	663.810195272879	1.7672582878081	0.821512907636134	0.008099702958165	0.1154795380856	0.937494961951657	NonDEG
MAPK1IP1L	1052.4288656893	983.612000332102	840.070943673264	974.960102367557	819.399615377833	964.497699806708	864.671960237574	871.002787269534	1322.29814511886	1184.45248174783	1253.8523856026	1123.09819932218	1356.28239437928	1262.99002292285	1062.40125741768	1.28828025384976	0.365446473000561	0.008150197100243	0.115792501390213	0.936319564186279	NonDEG
MRPL54	278.939495708909	524.126893067508	155.193846240311	189.654943035762	475.135757076897	343.698519934867	272.096674758236	148.761986846816	264.5210050883	176.086810937851	235.975745416942	194.612367623511	85.3346138937032	148.312738416449	249.460814146147	0.560025541129111	-0.836435469109927	0.008148186165303	0.115792501390213	0.936319564186279	NonDEG
NAP1L1	1560.72951861431	885.148060884591	1295.47026326226	1695.8884879817	967.706761569855	1270.67049421282	997.112069382682	1440.09588796935	2194.80646764938	1963.89283696903	2381.62959014924	990.998214194612	1881.94380241444	2629.48919254222	1582.54154627118	1.55447509030313	0.636427498387512	0.008175227034397	0.115792501390213	0.936319564186279	NonDEG
SNORA71C	716.955659714838	505.702238640151	254.15163018798	942.460071376759	591.479192000682	630.166703728662	300.356977843779	893.147311766641	1212.29654160569	1340.37784247013	910.981818215252	559.795412736544	612.427283058175	1558.51253669831	787.772230003114	1.79834669345932	0.846671176980594	0.008169739023732	0.115792501390213	0.936319564186279	NonDEG
SRR	26.0219705155849	51.3175514190577	80.4856874019817	42.119882265033	109.34855631516	82.3687386003726	84.4539710085245	25.1644870583171	24.0015004316968	43.8147534794428	64.4101860817538	35.9020864461209	17.1378025049276	26.3511302580104	50.9213074132845	0.495223140011304	-1.01384936676575	0.008158879665885	0.115792501390213	0.936319564186279	NonDEG
KIAA1279	257.977936282615	205.488958322646	391.83771542915	287.039635158653	400.740197611064	258.323839975352	330.818169713538	112.480919499668	211.378144941173	237.399227014054	143.585910062677	285.285119511182	181.404406970855	201.915734619107	250.405422507981	0.643259671822564	-0.636526850918106	0.008194719978882	0.115916673837412	0.935854089189598	NonDEG
STAT1	3979.50589758187	1704.70380078927	2920.48515790931	3471.69861704433	2003.27886079128	1767.10944634404	2571.67268981971	1050.10647917678	2366.71082695049	2436.71122642456	1082.06220039602	1661.58682718742	1078.28418441587	1332.14631235653	2101.86160908482	0.597437027941694	-0.743141439139581	0.008209709664713	0.11597690502817	0.93562848506118	NonDEG
TM9SF4	757.816980806825	572.867349709587	611.861338627037	779.405602133058	567.068222919612	683.162283825662	890.12392762285	943.268906632785	1614.56800474407	797.412134538641	1177.38559096533	1553.18019521438	698.25429783122	722.131397827579	883.464730957045	1.54386504287337	0.626546644777615	0.008243800016932	0.116154819795281	0.934962764623406	NonDEG
APEX1	1108.12867612083	1014.2152111928	535.535657890282	734.480223432297	548.992605844521	1074.11768860555	656.011715294931	812.964234486215	1185.68900652371	1132.65575776797	1543.69977145954	1186.80756407591	1203.73345591234	1596.02402573232	1023.78968530994	1.52765888248784	0.611322433763838	0.008238272671146	0.116154819795281	0.934962764623406	NonDEG
ODF3B	281.607618568411	197.322585320333	76.3185564199568	162.951074190192	259.671839825833	170.56184553647	146.267588407069	75.7407297489394	199.556666173391	136.65645348753	41.2161365644475	71.7077592847516	38.4543358304322	75.0897176994521	138.080207646943	0.491806585190734	-1.02383704242915	0.008286638340406	0.116585959257398	0.933353749613085	NonDEG
PLEK	229.777934307565	95.8902957986237	67.8507195948943	79.3565915545309	139.478982428396	202.005647200398	164.160645435281	60.2125424204949	20.4669907501308	166.675155274831	28.775221083633	33.8657119172668	74.2965092050278	52.8300057649913	101.117353766862	0.44371008450001	-1.172310752248	0.008295975078092	0.116585959257398	0.933353749613085	NonDEG
SWAP70	340.335597120974	188.402361234973	445.985303410103	275.269327544694	446.387610182073	349.385832287069	382.222628939966	366.348221703974	126.798803767244	155.725942895726	159.98130806808	291.465800766103	195.225152370618	124.962568641069	274.892604209476	0.584479647362858	-0.774775306503226	0.008315402637759	0.116707215982158	0.932902290789696	NonDEG
HSPA12A	106.386023071983	67.9072971983663	64.9851073338033	55.1329328123851	61.2218593136084	112.167753208421	79.4280436544897	25.3788006073908	68.3684227690647	19.9433821660036	63.9503768449556	51.2455045440741	19.8156193589609	40.7599876354389	59.7636507513533	0.528170112084104	-0.920925429823153	0.008327733842127	0.116728689535501	0.932822390092934	NonDEG
WRN	81.117033384706	93.2631581047705	133.996900688702	131.87797876751	111.954104428688	84.0225954031345	68.5026026531397	112.52385078645	209.291174329012	229.398443536209	71.8933619054554	117.194145807695	299.787433252126	217.0754213291	140.135586026907	1.78490129699264	0.835844297068719	0.008368606546758	0.117149651490692	0.931258999050752	NonDEG
KCTD3	401.491379251165	423.726738729063	649.604709825877	447.54374642013	313.473247440248	360.568336638877	496.364256726385	821.488762510663	440.438458121285	668.620905925599	641.823952132423	607.335675531398	640.96227317196	614.766331466554	537.729198135116	1.43384928633622	0.519893388557045	0.008390508331865	0.117304299537475	0.930686069460094	NonDEG
PTBP2	56.2225608570912	122.75832184747	114.666688600516	87.1778308774844	56.1745030308723	60.9916083814629	93.7509433929401	371.141906740835	129.752700426643	49.0369495991916	101.119766357311	65.8742162266458	556.844286026781	145.912569129797	143.673203678217	2.40913410114898	1.26851470145433	0.00842981843991	0.117701612248195	0.92921758825513	NonDEG
FAM207A	162.299657886417	160.931248064644	180.197162809247	218.870379562114	205.500367345371	202.095663662477	199.10997981401	174.974006419529	441.643741101596	299.188288645992	173.688745279638	406.751766007881	342.278069538559	235.394054355527	243.065937892357	1.56142901269804	0.642866981554151	0.008463192925162	0.118015130248029	0.928062309965136	NonDEG
DYNC1LI1	165.156956711476	404.06424630774	198.297196555484	277.523219182449	175.399374586703	230.52861364081	257.486982164342	129.568146619892	152.871946575517	214.9595767615	164.405375615464	163.388550555295	154.044942662847	146.697297259996	202.456601799965	0.658012766617601	-0.60381251980644	0.008513427084267	0.11842765073804	0.926546885780753	NonDEG
PDCD6IP	454.031460308393	544.769318271484	440.485535258725	549.530239483962	613.485640617987	273.897992296943	513.218385127356	366.046906757645	371.214464735733	50.7806643191776	378.044649344642	172.908403620851	240.58441671911	207.933686996637	369.780840275618	0.526622638522523	-0.925158553408133	0.008514692756867	0.11842765073804	0.926546885780753	NonDEG
SNORA58	78.9102266120061	20.187051529393	43.8320378219085	26.3448940174706	33.4502944996249	28.1354631592382	28.9449503553442	69.47043363885	65.1653121183338	52.5578980216318	101.399392171361	56.9371177252045	61.2609807374319	60.2805322333069	51.9197560457932	1.80990805938712	0.855916412427143	0.008584547042002	0.119245758204262	0.923557060684049	NonDEG
KLHL22	95.8698516368286	143.328030879653	155.015859752769	93.2744034888774	69.3821933028578	155.815544452304	114.509353557365	75.3939847878693	71.4563021074059	44.6267971127109	107.331693360836	93.3368400664212	43.0001304227443	61.5525480713505	94.5638237857138	0.597279632660093	-0.743521568422157	0.008613450626886	0.119493659723691	0.922655137561571	NonDEG
NAA10	608.40206452081	792.23960586828	406.72341502951	692.23750882354	463.380493344359	721.79217234083	420.583641180058	383.317579659736	411.192695716338	541.442399676065	422.171512635853	343.222342440767	326.409785803794	390.680256553619	494.556819542397	0.686059183206559	-0.543595058378947	0.008711661019672	0.120546633341346	0.918844914209737	NonDEG
PSIMCT-1	120.602020774265	37.3346074048768	53.9870088553286	81.2500988570515	81.527204595967	65.0979789790553	110.131627427839	105.654265198158	230.843697821944	118.929601453024	97.4811846963009	182.097638017041	146.236493635904	85.5714788160269	108.338921895199	1.76950756382632	0.823347928630278	0.008703910854437	0.120546633341346	0.918844914209737	NonDEG
MLLT10	107.51781243145	70.5105123952212	160.075230896704	107.644209774339	99.5585544215689	133.101971056407	57.0714130116183	111.259424916935	174.69755736683	239.049829067631	125.673523403012	112.534173999548	202.70710958515	329.136503119872	145.038416103306	1.76601408916155	0.820496852772573	0.008734835242961	0.120712742289873	0.918246883886973	NonDEG
COL8A1	1281.23713719046	140.19573263088	1671.05033417596	156.282869561885	1633.09285643447	1474.59904920415	623.410251895865	403.845284025011	163.683947816061	168.175854880469	374.157375037928	526.92813725772	652.91140547235	477.223113033381	696.199524901185	0.395782128140662	-1.33722162708246	0.008761095156896	0.120921015786177	0.917498213226948	NonDEG
ECM1	1405.85925981469	110.032379446946	950.140624485093	599.796608331614	1233.08098721548	635.054064485792	360.229754236862	349.97712824628	119.920233517674	121.69822277562	264.242330518947	681.50286705992	52.7641904554923	422.336420775768	521.902505097584	0.379895357616126	-1.39632601274785	0.008805186541416	0.121146913168873	0.916687647236787	NonDEG
